Sentiment,Tweet
1,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty "
1,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up 
1,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; 
1,Megan is hanging out 
1,Going to bed and then up early to prep for an interview in Cleveland tomorrow 
1,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs
1,That was sick. Soma rocks. 
1,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..
1,@victoriaerin HEYYYYYYYYYYY YOU 
1,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace "
1,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?
1,on my psp browser for the first time in over a year 
1,@aparajuli good luck to you 
1,Is glad the Angels won their first game of the season. 
1,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success 
1,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1
1,@mattimassacre nice  yeah so wish I could afford those things
1,@loic I want to see that too! But it'll take so long to get 800 friends.. 
1,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. 
1,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? "
1,Studying with friends!  that's my update
1,@piercethevic im glad everythings going good for you guys 
1,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! "
1,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. "
1,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? 
1,ty  @GR8FL - soon I upload too  Emmylou Harris � I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc
1,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek 
1,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! 
1,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. "
1,@nerdist  That photo IS Vegas 
1,@elissakim  yeah!  opening day too!
1,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! 
1,@fmsQuatro the A's are my AL team 
1,had a really good day    off to do some shoppping
1,@kamy775 ok..I did it...hope it works now 
1,@amp451 good night  sweet dreamz
1,@i140 I hope that Scentsational doesn't get dissed 
1,will invite people to twitter. 
1,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news 
1,@cookrn woohoo!  yeah that day i was rockin it hard core  
1,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  "
1,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah 
1,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. "
1,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result "
1,@larryczerwonka Exactly!! 
1,i wonder how long i can stay up until i pass out and wake up again at 6 
1,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! 
1,@Jonathanrknight so good knight and sleep well.  I know I will now!! 
1,exhausted! but glad i got to see UNC become national champs!  
1,Centrelink wasnt as bad as I thought it was going to be !!!! 
1,@davesjessica wouldn't want you any other way! 
1,Is hella excited cuz the Italian is here 
1,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram "
1,"It was quick, but exhausting. 1 day @ a time "
1,Jasmine and Bohdi are here for the holidays!! 
1,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?
1,going outside to jump on my trampoine  WOOOT!
1,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates 
1,"@HuntersMama1985 LOL, I was thinking the same thing "
1,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  "
1,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! 
1,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...
1,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?"
1,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming "
1,"@ma_shinka go on, Mary's listening "
1,@TheAshBall 
1,nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
1,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep."
1,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
1,"new jersey, here i come "
1,on facebook 
1,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that."
1,@Croconaw goodnight 
1,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! "
1,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!
1,BOOM BOOM POW-oops 
1,The Super Red Diva !!!  Stupid University 
1,This latest episode of NewNowNext is like full of awesome! 
1,"When you just want things to end, remember to have faith because one day, it's all going to be alright "
1,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!
1,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
1,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun."
1,Artistic affirmation from a drunk lady was kinda just what I needed! 
1,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow 
1,"A je kak�en rip od Trenutek resnice? Link, link, link "
1,Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry 
1,tweeting from my brand new Sony PSP... just because I CAN!!  
1,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
1,"well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone "
1,@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! 
1,@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
1,"juggernaut, dr. doom, magneto, &amp; xavier!  ahahah today was a good day n__n"
1,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
1, aww dont make me blush!
1,trying to figure this thing out 
1,watching &quot;The Princess Bride&quot; I want a Wesley!!! 
1,@lisaholmes you can buy my fiances duplex in Terwillegar 
1,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!
1,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx
1,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao
1,@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys 
1,"Denise, I love you. "
1,"Happy Morning, la toat? lumea!  "
1,@CTesdahl well you can always digg or stumble...both have aided me greatly in wasting countless hours of my life 
1,vote for @xxStephy http://www.tripcentral.ca/PHP/funny/index.php?action=playVideo&amp;videoID=89 !  yayyy
1,"Played @ gpokr.com, busted some n00b arses  waiting for pokerstars freeroll to begin and having coffeeeeeee!!!"
1,@XPhile1908 &quot;convenience&quot; of the remedy &lt;---That's just cuz you are a doc!  #24
1,Karaoke with XT on Wed and drum lessons on Thursday!!! What a week... I'll work somewhere in there 
1,@pepstein Type it on the blog post and print it 
1,@fachatc  Obi und Hornbach. #Baumarkt (via twitter.com): @fachatc  Obi und Hornbach. #Baumarkt http://tiny.. http://tinyurl.com/d9wnza
1,"@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. "
1,Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush 
1,@imagejennation @whitrt we found a great Chinese place to hang out at 
1,"@esotericsean heh, thanks for advertising my skills "
1,@pmeanwellralph not at ALL.  I was SO offline from here for about 6 wks with my PACKING and then MOVING to #Vegas. 
1,@aaminahh I'm excited about the books you received too! 
1,@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!
1,@everyone if im following u. . .its mandatory u follow me 
1,@codelust the dvd is with me. will bring when we meet next 
1,@Sexxyindividual well i dunno..i didnt give him an ans yet  u kno who am i talkin bout??
1,@pkahleeb how that big baby boy doing? How are you and Em doing? Have you figured out you may never get a full nights rest again? 
1,@coryBasil Hurry up and be the first person to publish a book of twitters! 
1,@stevonelson  I like that one. I've used it on a project here.
1,playing with my new toys 
1,A fair goodnight sweet Twitters. Have pleasing dreams and a restful slumber. 
1,@marsacademy ugh I am so jealous of you. I miss those boys. Tell them I say hi. 
1,Budget: A method for going broke methodically.    #1liners
1,@naughtyhaughty Sooo chill!  So what part do u live in? I went 2 Laguna Creek in South Sac then got my own place in Citrus Heights...
1,@StacieLane  How are you? Was good seeing you @ Lip Service last week!
1,@KeepinUpWKris omg you are the best mom...your girls are blessed 
1,is watching CSI : NY.  ) Excited for Lighting Workshop. 
1,Fine-tuning part of a song Maddy and I r making.  Sounding good. I feel pro. Not. Hahaha
1,shares Yeheeyyy! My karma has gone up  http://plurk.com/p/mzrpe
1,"@javajive humm, the iStore had alot of similiar reqs. Maybe you should head their way "
1,@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful  he flipped the magazine pages for me 
1,Blackberry Bold and Kingston 8gb microsd card en route 
1,@ontheMAPP DITTO! not as good as the Nirvana Sandwiches 
1,@augustineiv Thank you 
1,@kcarruthers *flicks hair* I prefer to be called a &quot;twenius&quot; 
1,"@Steve_Buscemi And the weather in England, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. YOU have a nice day, mate! "
1,Im going to JAY LENO!!! 
1,"@DonnieWahlberg Yessirrr! Don't give anyone that much power, do what makes you happy...that's why I'll be seeing you in da summah!! "
1,ADD ME ON MYSPACE!!!  myspace.com/LookThunder
1,@JonathanRKnight how does it feel to have thousands of girls anwering ur every twitter? Must be cool 
1,"I'm up. quite... err, early. My colleague &amp; i are off for outfit hunting. Need some new gowns. Gonna leave my 2 big babies sleeping. "
1,agghhhh  looosing my mind!!!!
1,"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!"
1,ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together  yes?
1,"@DaveLindquist casting director called me today, she's wicked excited &amp; is presenting us to the producers. I'll let you know when I know "
1,@busybeeblogger I hope so too. More movies where we get to see his lil Gilles again hopefully 
